0	5
0	8
0	15
0	16
0	20
0	22
0	34
0	35
0	40
0	44
0	52
0	53
0	54
0	62
0	71
0	77
0	81
0	85
0	88
0	91
0	92
0	104
0	111
0	115
0	124
0	141
0	142
0	143
0	158
0	160
0	175
0	179
0	182
0	189
0	190
0	191
0	219
0	222
0	223
0	226
0	242
0	243
0	285
0	298
0	304
0	308
0	312
0	313
0	332
0	333
0	336
0	339
0	345
0	347
0	354
0	355
0	370
0	372
0	373
0	378
0	400
0	416
0	419
0	430
0	434
0	439
0	442
0	450
0	457
0	460
0	470
0	476
0	477
0	487
0	492
0	500
0	501
0	510
0	511
0	513
0	522
0	523
0	525
0	526
0	527
0	528
0	531
0	533
0	539
0	548
0	556
0	562
0	568
0	570
0	574
0	576
0	578
0	583
0	590
0	592
0	593
0	595
0	596
0	601
0	604
0	605
0	607
5	0
5	40
5	44
5	54
5	141
5	143
5	242
5	347
5	355
5	419
5	450
5	511
5	525
5	527
5	574
5	592
5	1174
5	1201
5	1556
5	1727
5	1747
5	1798
5	1848
5	1933
5	1999
5	2255
5	2434
5	2805
5	3138
5	3555
5	3563
5	3574
5	3598
5	3602
5	3625
5	3661
5	3668
5	3673
5	3675
5	3697
5	3698
5	3703
5	3708
5	3711
5	3730
5	3736
5	3741
5	3750
5	3753
5	3777
5	3791
5	3800
5	3805
5	3824
5	3830
5	3842
5	3853
5	3857
5	3866
5	3870
5	3885
5	3888
5	3890
5	3901
5	3934
5	3944
5	3965
5	3973
5	3975
5	3985
5	3998
5	3999
5	4010
5	4039
5	4066
5	4072
5	4078
5	4080
5	4082
5	4103
5	4128
5	4135
5	4149
5	4161
8	0
8	4236
8	4251
8	4260
15	0
15	22
15	104
15	111
15	124
15	590
15	1214
15	3485
15	4362
15	4363
15	4367
15	4368
15	4370
15	4378
15	4379
15	4390
15	4396
15	4397
15	4398
15	4402
15	4405
15	4428
15	4435
15	4444
15	4447
15	4451
16	0
16	40
16	285
16	416
16	4251
16	4467
16	4485
16	4487
20	0
20	511
20	525
20	592
20	3661
20	3824
20	3973
20	4534
20	4572
20	4631
20	4634
20	4636
20	4646
20	4649
20	4653
20	4659
20	4664
20	4665
20	4666
20	4669
20	4679
20	4681
20	4686
20	4687
20	4700
20	4703
20	4714
20	4720
20	4735
20	4742
