103	8506
103	8519
103	8525
103	8527
103	8529
103	8532
103	8533
120	9107
120	9109
120	9110
120	9123
120	9136
120	9139
120	9142
511	599
511	1071
511	34595
521	1671
521	7570
521	14801
521	34780
521	37388
521	60294
521	72616
599	511
599	830
599	2434
599	5351
599	37125
656	792
656	10140
656	39073
656	39075
656	39076
661	1050
661	1071
661	1187
661	1441
661	39199
661	39222
724	39929
776	3301
776	16448
776	33704
776	39075
792	656
792	1071
792	1187
792	3301
792	7406
792	9123
792	10677
792	13225
792	14418
792	15719
792	16092
792	16448
792	17662
792	19075
792	19648
792	28714
792	30504
792	39199
792	39222
792	39275
792	40730
792	40733
792	40740
792	40791
792	40838
812	1729
830	599
1050	661
1071	511
1071	661
1071	792
1071	1187
1071	1671
1071	2048
1071	4428
1071	5860
1071	7570
1071	9123
1071	16092
1071	23263
1071	24559
1071	28714
1071	29939
1071	30243
1071	37125
1071	39275
1071	40234
1071	40733
1071	40740
1071	40791
1071	43016
1071	44121
1071	44135
1071	44164
1071	44170
1187	661
1187	792
1187	1071
1187	1671
1187	2434
1187	5860
1187	9123
1187	17662
1187	19648
1187	28714
1187	29939
1187	30504
1187	33704
1187	47737
1187	47738
1441	661
1455	1474
1455	7026
1455	17775
1474	1455
1474	7026
1474	52396
1656	2048
1656	3919
1656	5351
1656	5860
1656	6924
1656	16092
1656	23263
1656	26904
1656	28714
1656	29949
1656	31487
1656	37125
1656	55081
1656	55084
1656	55086
1671	521
1671	1071
1671	1187
1671	2048
1671	9123
1671	28714
1671	30779
1671	34696
1729	812
1729	2048
1729	9110
1729	9123
1729	16092
1729	28714
1729	40740
2048	1071
2048	1656
2048	1671
2048	1729
2048	3919
2048	3969
2048	4428
2048	5351
2048	7570
2048	9109
2048	9123
2048	9142
2048	13203
2048	16092
2048	22295
2048	23778
2048	23812
2048	23868
2048	25745
2048	26471
2048	28714
2048	29733
2048	29939
2048	29949
2048	30504
2048	41381
2048	45309
2048	46058
2048	46826
2048	47616
2048	55086
2048	56875
2048	59690
2434	599
2434	1187
2434	3301
2434	5424
2434	20030
2434	26125
2434	28714
2434	30243
2434	30504
2434	30779
2434	60834
2434	64400
2434	64445
2434	64475
2842	3502
3005	3102
3102	3005
3301	776
3301	792
3301	2434
3301	5351
3301	67065
3301	67071
3395	3396
3396	3395
3486	30243
3502	2842
3919	1656
3919	2048
3919	23263
3919	29733
3919	29939
3919	30504
3919	31487
3919	55086
3969	2048
4398	5351
4428	1071
4428	2048
